	subtree_id	inferred-true-rf	inferred-init-rf	init-true-rf
194	PF24460	0.5	0.5	0.5
195	PF22085	0.5	0.0	0.5
196	PF04539	1.0	0.5	0.5
197	PF12247	0.0	0.0	0.0
198	PF08825	0.0	0.0	0.0
199	PF11464	1.0	1.0	0.5
200	PF25037	0.5	0.5	0.5
201	PF12717	1.0	0.0	1.0
202	PF03350	0.0	1.0	1.0
203	PF25068	0.0	0.0	0.0
204	PF16770	0.5	0.5	0.0
205	PF22960	0.0	0.0	0.0
206	PF17892	0.0	0.5	0.5
207	PF25325	0.0	0.0	0.0
208	PF13578	0.5	0.0	0.5
209	PF09299	0.5	1.0	1.0
210	PF01092	1.0	0.0	1.0
211	PF17944	0.5	1.0	1.0
212	PF11815	0.0	0.0	0.0
213	PF24539	0.5	0.5	0.5
214	PF04783	0.5	0.5	0.5
215	PF05157	0.5	1.0	1.0
216	PF03166	0.5	0.5	0.5
217	PF25600	0.0	0.0	0.0
218	PF13861	0.5	1.0	0.5
219	PF16470	0.5	0.5	0.0
220	PF12499	0.0	0.5	0.5
221	PF24278	0.5	0.5	1.0
222	PF06947	1.0	0.5	1.0
223	PF13455	0.5	0.5	0.0
224	PF25316	0.0	0.5	0.5
225	PF22923	0.0	0.0	0.0
226	PF07976	0.0	0.0	0.0
227	PF14413	0.5	0.5	0.5
228	PF25429	0.5	0.5	1.0
229	PF16076	1.0	1.0	0.0
230	PF16184	1.0	1.0	0.5
231	PF23314	0.0	0.0	0.0
232	PF24616	0.0	0.0	0.0
233	PF14524	0.5	0.0	0.5
234	PF02120	1.0	1.0	0.5
235	PF14703	0.0	0.0	0.0
236	PF01249	0.0	0.0	0.0
237	PF14632	0.0	0.0	0.0
238	PF10537	0.5	0.0	0.5
239	PF03911	0.0	0.0	0.0
240	PF03828	0.0	0.5	0.5
241	PF07934	0.0	0.5	0.5
242	PF18368	0.0	0.5	0.5
243	PF23343	1.0	1.0	1.0
244	PF03067	0.0	0.5	0.5
245	PF02185	1.0	1.0	0.0
246	PF05099	0.0	0.0	0.0
247	PF25088	0.5	0.5	0.5
248	PF24728	0.0	0.5	0.5
249	PF01608	0.0	0.5	0.5
250	PF17939	1.0	0.5	1.0
251	PF00504	0.5	0.0	0.5
252	PF02229	0.0	1.0	1.0
253	PF13023	0.5	0.0	0.5
254	PF20093	0.0	0.0	0.0
255	PF13098	0.5	1.0	1.0
256	PF08593	0.5	0.5	0.0
257	PF21862	0.5	0.5	1.0
258	PF03460	0.5	1.0	1.0
259	PF21601	0.0	0.0	0.0
260	PF09534	1.0	1.0	0.5
261	PF14712	0.5	0.5	1.0
262	PF00907	0.0	0.5	0.5
263	PF07974	1.0	1.0	1.0
264	PF13233	0.5	1.0	1.0
265	PF21105	0.0	0.0	0.0
266	PF24138	0.0	0.5	0.5
267	PF24292	0.0	0.0	0.0
268	PF01257	1.0	1.0	1.0
269	PF21846	0.5	0.5	0.5
270	PF13600	1.0	0.0	1.0
271	PF08753	0.0	1.0	1.0
272	PF13275	0.0	0.0	0.0
273	PF22437	1.0	0.5	1.0
274	PF24522	0.5	0.0	0.5
275	PF16211	0.0	0.0	0.0
276	PF03918	1.0	0.0	1.0
277	PF01393	0.5	0.0	0.5
278	PF22938	0.5	0.5	0.5
279	PF10517	0.0	0.0	0.0
280	PF25812	0.0	0.5	0.5
281	PF12686	0.5	0.0	0.5
282	PF17877	0.5	0.0	0.5
283	PF11897	0.0	0.0	0.0
284	PF04074	0.5	1.0	1.0
285	PF20075	1.0	1.0	0.5
286	PF14287	0.5	0.5	0.5
287	PF11959	0.5	1.0	1.0
288	PF12668	0.5	0.5	0.5
289	PF00791	0.5	0.5	0.5
290	PF03392	0.5	0.5	0.5
291	PF16205	0.0	0.0	0.0
292	PF06479	0.5	1.0	0.5
293	PF08644	0.0	0.0	0.0
294	PF24704	1.0	1.0	0.0
295	PF12263	0.0	0.0	0.0
296	PF11188	0.0	0.0	0.0
297	PF13711	0.0	0.5	0.5
298	PF03894	0.0	0.0	0.0
299	PF22913	1.0	1.0	0.5
300	PF02064	1.0	1.0	1.0
301	PF22886	0.5	1.0	1.0
302	PF04300	0.0	0.0	0.0
303	PF24842	0.0	0.0	0.0
304	PF13195	0.0	0.0	0.0
305	PF12465	0.5	0.0	0.5
306	PF07853	0.5	0.0	0.5
307	PF18791	1.0	0.0	1.0
308	PF20601	0.5	0.0	0.5
309	PF08880	1.0	1.0	0.5
310	PF24294	0.0	0.5	0.5
311	PF13838	0.5	0.0	0.5
312	PF06506	0.5	1.0	1.0
313	PF22064	0.0	0.0	0.0
314	PF23050	0.0	0.0	0.0
315	PF03709	1.0	0.5	0.5
316	PF08231	0.0	0.0	0.0
317	PF09358	0.0	0.0	0.0
318	PF12892	0.5	0.0	0.5
319	PF17179	0.5	1.0	1.0
320	PF23617	0.5	0.0	0.5
321	PF05638	0.5	0.5	0.0
322	PF22059	1.0	1.0	0.5
323	PF18346	0.0	0.5	0.5
324	PF21056	0.0	1.0	1.0
325	PF06455	0.5	0.5	1.0
326	PF03227	0.5	0.5	1.0
327	PF08350	1.0	0.5	1.0
328	PF22967	1.0	0.5	1.0
329	PF12685	1.0	0.5	1.0
330	PF24538	0.0	0.0	0.0
331	PF25559	0.0	0.0	0.0
332	PF01928	0.0	0.0	0.0
333	PF16898	0.0	0.5	0.5
334	PF23672	1.0	1.0	0.0
335	PF14344	1.0	0.5	1.0
336	PF21811	1.0	1.0	1.0
337	PF04432	1.0	1.0	1.0
338	PF07866	0.5	0.0	0.5
339	PF19931	0.5	0.0	0.5
340	PF23069	0.0	0.5	0.5
341	PF13878	0.0	1.0	1.0
342	PF10558	1.0	0.0	1.0
343	PF24845	0.0	0.0	0.0
344	PF24321	0.0	1.0	1.0
345	PF23137	0.5	0.0	0.5
346	PF08355	0.0	0.0	0.0
347	PF14819	0.5	1.0	1.0
348	PF25056	1.0	0.5	1.0
349	PF14111	0.0	0.0	0.0
350	PF20209	0.0	0.5	0.5
351	PF25479	1.0	0.5	0.5
352	PF04246	0.5	1.0	1.0
353	PF22491	0.0	0.5	0.5
354	PF05209	0.5	0.5	1.0
355	PF03123	1.0	1.0	0.0
356	PF00445	0.0	0.5	0.5
357	PF23995	0.5	0.5	0.5
358	PF13093	0.5	0.5	0.5
359	PF04935	0.0	0.0	0.0
360	PF24911	0.0	0.0	0.0
361	PF21844	0.0	0.5	0.5
362	PF17125	0.5	0.0	0.5
363	PF09842	0.0	0.0	0.0
364	PF13700	0.5	0.5	1.0
365	PF04911	0.0	0.0	0.0
366	PF00227	1.0	1.0	1.0
367	PF24670	0.5	0.5	1.0
368	PF03374	0.5	1.0	1.0
369	PF12251	0.5	0.0	0.5
370	PF14747	0.5	0.0	0.5
371	PF05127	1.0	0.5	0.5
372	PF04844	0.0	0.0	0.0
373	PF00957	0.5	0.0	0.5
374	PF13437	0.5	0.0	0.5
375	PF24355	0.0	0.5	0.5
376	PF24931	0.0	0.0	0.0
377	PF14021	0.0	0.0	0.0
378	PF09774	0.5	0.5	0.0
379	PF00388	0.0	0.0	0.0
380	PF08869	1.0	0.5	1.0
381	PF06331	0.0	0.0	0.0
382	PF00273	0.0	0.5	0.5
383	PF02579	1.0	0.5	1.0
384	PF10133	0.0	0.0	0.0
385	PF05717	0.0	0.5	0.5
386	PF14289	1.0	1.0	1.0
387	PF24558	0.5	0.0	0.5
388	PF11965	0.5	0.0	0.5
389	PF14429	0.0	0.0	0.0
390	PF18676	0.0	1.0	1.0
391	PF02741	1.0	0.5	0.5
392	PF02822	1.0	1.0	1.0
393	PF13443	0.5	0.0	0.5
394	PF00942	0.5	0.5	0.5
395	PF00832	0.0	1.0	1.0
396	PF00191	0.5	0.0	0.5
397	PF07983	0.0	0.5	0.5
398	PF19775	1.0	0.0	1.0
399	PF08356	0.0	0.0	0.0
400	PF25381	0.0	0.0	0.0
401	PF07200	0.5	1.0	1.0
402	PF04077	0.0	0.0	0.0
403	PF13623	0.0	0.0	0.0
404	PF08701	0.5	0.5	0.5
405	PF19429	0.5	1.0	1.0
406	PF07012	0.5	0.0	0.5
407	PF16369	0.5	1.0	0.5
408	PF24584	0.0	0.5	0.5
409	PF09414	0.5	0.5	1.0
410	PF00974	1.0	1.0	0.0
411	PF02371	1.0	0.5	0.5
412	PF12790	0.5	0.5	0.5
413	PF25430	0.5	0.5	0.5
414	PF24496	0.0	0.0	0.0
415	PF02501	1.0	0.0	1.0
416	PF00627	1.0	1.0	1.0
417	PF20912	0.0	0.0	0.0
418	PF04627	1.0	0.5	1.0
419	PF03190	1.0	0.5	1.0
420	PF07898	0.5	0.5	0.0
421	PF25080	0.0	0.0	0.0
422	PF18030	1.0	1.0	0.0
423	PF23133	0.5	0.0	0.5
424	PF01067	0.5	0.0	0.5
425	PF22398	0.0	0.5	0.5
426	PF13091	1.0	1.0	0.5
427	PF00269	0.5	0.5	1.0
428	PF04010	0.0	0.0	0.0
429	PF13542	0.0	0.5	0.5
430	PF23733	0.5	0.5	1.0
431	PF01584	0.0	0.5	0.5
432	PF14019	0.5	0.0	0.5
433	PF11349	0.5	0.0	0.5
434	PF18085	1.0	0.5	0.5
435	PF11268	1.0	0.0	1.0
436	PF25437	0.0	0.5	0.5
437	PF06995	0.5	0.0	0.5
438	PF05000	0.0	1.0	1.0
439	PF23065	0.0	0.5	0.5
440	PF01077	0.0	0.0	0.0
441	PF17867	0.5	0.0	0.5
442	PF18294	0.0	0.5	0.5
443	PF22036	0.0	0.5	0.5
444	PF24932	0.0	0.5	0.5
445	PF00874	0.5	1.0	0.5
446	PF20594	0.0	0.0	0.0
447	PF24589	0.0	0.0	0.0
448	PF24055	1.0	0.5	1.0
449	PF12164	1.0	0.5	1.0
450	PF24442	0.0	0.0	0.0
451	PF07196	0.0	1.0	1.0
452	PF14684	1.0	1.0	0.0
453	PF08335	1.0	0.5	0.5
454	PF19579	0.0	0.0	0.0
455	PF19474	0.5	0.5	1.0
456	PF02785	1.0	1.0	1.0
457	PF14544	0.5	0.5	1.0
458	PF24779	0.0	0.0	0.0
459	PF24072	1.0	1.0	1.0
460	PF00665	0.5	0.0	0.5
461	PF06051	1.0	0.5	1.0
462	PF04260	1.0	0.5	0.5
463	PF22629	0.0	0.5	0.5
464	PF01849	0.5	0.0	0.5
465	PF02776	0.0	0.5	0.5
466	PF25151	1.0	0.0	1.0
467	PF16657	0.5	0.0	0.5
468	PF21057	1.0	0.5	1.0
469	PF08990	0.5	0.0	0.5
470	PF11741	0.5	0.0	0.5
471	PF12836	0.0	0.0	0.0
472	PF10209	0.0	0.0	0.0
473	PF18545	1.0	1.0	0.5
474	PF04923	0.0	1.0	1.0
475	PF23265	1.0	1.0	1.0
476	PF12678	1.0	1.0	0.0
477	PF05345	0.0	0.0	0.0
478	PF20116	0.0	0.0	0.0
479	PF20067	0.0	1.0	1.0
480	PF24735	0.5	0.5	0.0
481	PF18142	1.0	0.5	0.5
